EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3,Department,JobRole,Gender,Age,BusinessTravel,EducationField,MaritalStatus,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,EngagementScore,WellbeingScore,CareerGrowthScore,LoyaltyScore,AttritionRiskScore,RecommendationCategory,AIRecommendation,RetentionPriorityScore
1459,0.1238,Low,OvertimeRisk,1.9922,0,Increases Attrition Risk,NumCompaniesWorked,0.715,1.0,Increases Attrition Risk,FrequentTraveler,0.5845,0.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,35,Travel_Rarely,Life Sciences,Married,2977,4,No,4,3,3,2.666666667,1.333333333,0.335,0.8,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,12.0
430,0.1205,Low,OvertimeRisk,1.9745,0,Increases Attrition Risk,StockOptionLevel,1.2439,0.0,Increases Attrition Risk,NumCompaniesWorked,0.715,6.0,Increases Attrition Risk,Research & Development,Research Director,Male,46,Travel_Rarely,Life Sciences,Married,17861,3,No,3,1,1,2.0,0.0,0.631,0.11,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,12.0
593,0.1186,Low,OvertimeRisk,1.9636,1,Increases Attrition Risk,DailyRate,-0.6346,202.0,Reduces Attrition Risk,MaritalStatus_Single,-0.6064,0.0,Reduces Attrition Risk,Research & Development,Manager,Female,47,Travel_Rarely,Other,Married,16752,26,Yes,4,3,2,3.0,1.0,0.517,0.96,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",12.0
1070,0.1242,Low,OvertimeRisk,1.9562,0,Increases Attrition Risk,NumCompaniesWorked,0.8202,1.0,Increases Attrition Risk,DailyRate,-0.6485,1423.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,28,Travel_Rarely,Life Sciences,Divorced,1563,1,No,3,1,1,2.0,0.0,0.405,0.5,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,12.0
1225,0.1152,Low,OvertimeRisk,2.0424,0,Increases Attrition Risk,FrequentTraveler,0.6573,0.0,Increases Attrition Risk,NumCompaniesWorked,0.65,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,26,Travel_Rarely,Medical,Married,2305,3,No,3,4,4,2.333333333,2.0,0.429,0.75,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,12.0
1265,0.123,Low,OvertimeRisk,1.8099,0,Increases Attrition Risk,NumCompaniesWorked,0.7428,8.0,Increases Attrition Risk,DailyRate,-0.588,478.0,Reduces Attrition Risk,Research & Development,Research Director,Male,55,Travel_Rarely,Medical,Married,19038,1,No,1,3,3,1.333333333,1.333333333,0.69,0.03,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,12.0
638,0.1065,Low,OvertimeRisk,2.2915,0,Increases Attrition Risk,DailyRate,-0.65,300.0,Reduces Attrition Risk,JobRole_Laboratory Technician,0.5266,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,32,Non-Travel,Life Sciences,Divorced,2314,3,No,4,4,3,3.0,1.666666667,0.357,0.6,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1417,0.1109,Low,OvertimeRisk,1.6922,0,Increases Attrition Risk,FrequentTraveler,0.5891,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.478,0.0,Reduces Attrition Risk,Sales,Sales Executive,Male,38,Travel_Rarely,Life Sciences,Married,4440,15,No,2,4,3,2.0,1.666666667,0.401,0.88,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1334,0.1061,Low,OvertimeRisk,1.7134,0,Increases Attrition Risk,MaritalStatus_Single,-0.5784,0.0,Reduces Attrition Risk,FrequentTraveler,0.5629,0.0,Increases Attrition Risk,Sales,Sales Executive,Female,46,Travel_Rarely,Life Sciences,Married,7314,8,No,2,3,3,2.333333333,1.333333333,0.738,0.53,0.2,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
603,0.109,Low,OvertimeRisk,1.78,1,Increases Attrition Risk,StockOptionLevel,1.2456,0.0,Increases Attrition Risk,CareerGrowthScore,-0.541,0.726,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,30,Travel_Rarely,Medical,Single,6877,0,Yes,4,3,2,2.333333333,1.0,0.726,0.0,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
134,0.1079,Low,OvertimeRisk,1.8145,1,Increases Attrition Risk,MaritalStatus_Single,-0.586,0.0,Reduces Attrition Risk,FrequentTraveler,0.5476,0.0,Increases Attrition Risk,Sales,Sales Executive,Male,41,Travel_Rarely,Life Sciences,Divorced,8189,9,Yes,3,3,3,2.666666667,1.333333333,0.548,0.69,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1361,0.1053,Low,OvertimeRisk,1.8065,0,Increases Attrition Risk,FrequentTraveler,0.8825,0.0,Increases Attrition Risk,DailyRate,-0.4969,471.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,31,Travel_Rarely,Medical,Divorced,3978,2,No,3,1,2,2.0,0.333333333,0.313,0.4,0.2,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
256,0.1084,Low,OvertimeRisk,1.7587,0,Increases Attrition Risk,FrequentTraveler,1.0403,0.0,Increases Attrition Risk,DailyRate,-0.5684,685.0,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,25,Travel_Rarely,Life Sciences,Married,4898,4,No,3,1,3,2.333333333,0.666666667,0.418,0.67,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
904,0.1131,Low,OvertimeRisk,2.0459,1,Increases Attrition Risk,NumCompaniesWorked,0.8131,1.0,Increases Attrition Risk,FrequentTraveler,0.6649,0.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,29,Travel_Rarely,Life Sciences,Divorced,6623,6,Yes,4,3,3,2.666666667,1.333333333,0.394,0.86,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
65,0.1077,Low,OvertimeRisk,1.8717,0,Increases Attrition Risk,FrequentTraveler,0.9028,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6093,1.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,36,Travel_Rarely,Technical Degree,Divorced,10096,17,No,3,3,3,2.333333333,1.333333333,0.281,0.94,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
241,0.1102,Low,OvertimeRisk,1.9859,0,Increases Attrition Risk,FrequentTraveler,0.9255,0.0,Increases Attrition Risk,DailyRate,-0.5072,1431.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,39,Travel_Rarely,Medical,Divorced,2232,3,No,3,3,3,2.666666667,1.333333333,0.383,0.38,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1246,0.1092,Low,OvertimeRisk,1.532,0,Increases Attrition Risk,FrequentTraveler,0.5911,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5279,0.0,Reduces Attrition Risk,Human Resources,Human Resources,Male,24,Travel_Frequently,Medical,Married,2145,2,No,4,1,3,2.666666667,0.666666667,0.36,0.5,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
187,0.1129,Low,OvertimeRisk,1.9349,0,Increases Attrition Risk,NumCompaniesWorked,0.7213,1.0,Increases Attrition Risk,FrequentTraveler,0.5586,0.0,Increases Attrition Risk,Research & Development,Manager,Female,40,Travel_Rarely,Medical,Married,19033,20,No,3,4,3,2.666666667,1.666666667,0.538,0.91,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
649,0.112,Low,OvertimeRisk,1.6339,0,Increases Attrition Risk,NumCompaniesWorked,0.5412,5.0,Increases Attrition Risk,MaritalStatus_Single,-0.5255,0.0,Reduces Attrition Risk,Sales,Sales Representative,Female,37,Travel_Frequently,Medical,Married,2973,5,No,4,3,3,2.666666667,1.333333333,0.429,0.45,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
641,0.1097,Low,OvertimeRisk,2.0079,0,Increases Attrition Risk,StockOptionLevel,1.0682,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5607,1.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,24,Non-Travel,Life Sciences,Married,3162,5,No,4,1,2,2.333333333,0.333333333,0.41,0.71,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1161,0.1143,Low,OvertimeRisk,2.1695,0,Increases Attrition Risk,FrequentTraveler,0.7997,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5493,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,45,Travel_Rarely,Other,Divorced,5770,10,No,4,4,3,2.333333333,1.666666667,0.54,0.91,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
1010,0.1144,Low,OvertimeRisk,1.8403,1,Increases Attrition Risk,DailyRate,-0.6254,1055.0,Reduces Attrition Risk,NumCompaniesWorked,0.5916,3.0,Increases Attrition Risk,Research & Development,Research Director,Female,58,Travel_Rarely,Medical,Married,19701,9,Yes,1,4,3,2.333333333,1.666666667,0.883,0.27,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
1127,0.1053,Low,OvertimeRisk,1.7095,1,Increases Attrition Risk,NumCompaniesWorked,0.6391,4.0,Increases Attrition Risk,DailyRate,-0.5327,264.0,Reduces Attrition Risk,Sales,Manager,Male,50,Travel_Rarely,Marketing,Married,19331,1,Yes,3,3,3,2.666666667,1.333333333,0.786,0.04,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
413,0.1134,Low,OvertimeRisk,1.7784,0,Increases Attrition Risk,NumCompaniesWorked,0.5867,2.0,Increases Attrition Risk,FrequentTraveler,0.5551,0.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,46,Travel_Rarely,Medical,Divorced,4810,10,No,3,3,2,2.666666667,1.0,0.488,0.5,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
729,0.1088,Low,OvertimeRisk,1.9469,0,Increases Attrition Risk,FrequentTraveler,0.7991,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5473,8.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,54,Travel_Rarely,Technical Degree,Married,10739,10,No,3,3,3,2.666666667,1.333333333,0.5,0.43,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
989,0.1107,Low,OvertimeRisk,1.8171,1,Increases Attrition Risk,FrequentTraveler,0.9233,1.0,Increases Attrition Risk,DailyRate,-0.5584,1200.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,41,Travel_Frequently,Life Sciences,Divorced,5467,6,Yes,4,4,2,2.666666667,1.333333333,0.421,0.46,0.533,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1054,0.1135,Low,OvertimeRisk,1.6705,0,Increases Attrition Risk,FrequentTraveler,0.9794,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5264,0.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,57,Travel_Rarely,Life Sciences,Married,4900,12,No,3,2,2,2.0,0.666666667,0.682,0.86,0.2,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
977,0.1106,Low,OvertimeRisk,2.0037,1,Increases Attrition Risk,NumCompaniesWorked,0.8045,4.0,Increases Attrition Risk,DailyRate,-0.5752,1369.0,Reduces Attrition Risk,Research & Development,Manufacturing Director,Male,56,Travel_Rarely,Life Sciences,Married,13402,19,Yes,2,4,3,2.0,1.666666667,0.274,0.56,0.8,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
979,0.1092,Low,OvertimeRisk,1.8056,0,Increases Attrition Risk,FrequentTraveler,0.9411,0.0,Increases Attrition Risk,DailyRate,-0.57,1202.0,Reduces Attrition Risk,Research & Development,Healthcare Representative,Female,40,Travel_Rarely,Medical,Divorced,6377,12,No,3,2,3,2.333333333,1.0,0.387,0.75,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1065,0.1121,Low,OvertimeRisk,1.9866,0,Increases Attrition Risk,FrequentTraveler,0.8397,0.0,Increases Attrition Risk,DailyRate,-0.5359,330.0,Reduces Attrition Risk,Human Resources,Human Resources,Male,30,Travel_Rarely,Life Sciences,Divorced,2064,5,No,3,3,4,2.0,1.666666667,0.549,0.71,0.067,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
355,0.107,Low,OvertimeRisk,1.754,1,Increases Attrition Risk,FrequentTraveler,0.5927,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.488,0.0,Reduces Attrition Risk,Sales,Sales Executive,Female,30,Non-Travel,Technical Degree,Married,4736,2,Yes,3,4,4,2.666666667,2.0,0.396,0.4,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
628,0.1104,Low,OvertimeRisk,1.8142,0,Increases Attrition Risk,StockOptionLevel,1.2078,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6402,3.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Female,52,Travel_Frequently,Medical,Married,13826,9,No,4,3,3,2.666666667,1.333333333,0.845,0.28,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
455,0.1075,Low,OvertimeRisk,2.0527,0,Increases Attrition Risk,NumCompaniesWorked,0.6155,4.0,Increases Attrition Risk,FrequentTraveler,0.5783,0.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,29,Travel_Rarely,Technical Degree,Divorced,4262,3,No,4,4,4,3.0,2.0,0.418,0.33,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
203,0.1148,Low,OvertimeRisk,1.929,1,Increases Attrition Risk,NumCompaniesWorked,0.7998,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5491,0.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,34,Travel_Frequently,Medical,Divorced,3815,5,Yes,3,4,4,3.333333333,2.0,0.432,0.83,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
1162,0.1055,Low,OvertimeRisk,1.9575,1,Increases Attrition Risk,FrequentTraveler,0.6773,0.0,Increases Attrition Risk,DailyRate,-0.5766,397.0,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,38,Travel_Rarely,Medical,Married,7756,5,Yes,3,4,4,3.0,2.0,0.69,0.45,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
1184,0.1084,Low,OvertimeRisk,1.8079,0,Increases Attrition Risk,FrequentTraveler,0.7513,0.0,Increases Attrition Risk,NumCompaniesWorked,0.656,6.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,36,Travel_Rarely,Life Sciences,Divorced,6842,5,No,1,4,3,2.0,1.666666667,0.631,0.36,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
378,0.1115,Low,OvertimeRisk,1.9221,0,Increases Attrition Risk,FrequentTraveler,0.7243,0.0,Increases Attrition Risk,DailyRate,-0.5818,329.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,36,Travel_Rarely,Life Sciences,Married,2543,2,No,3,4,3,2.666666667,1.666666667,0.337,0.29,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",11.0
226,0.1133,Low,OvertimeRisk,1.9951,0,Increases Attrition Risk,NumCompaniesWorked,0.731,3.0,Increases Attrition Risk,DailyRate,-0.6153,142.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,59,Travel_Rarely,Life Sciences,Married,2177,1,No,4,3,3,2.0,1.333333333,0.476,0.12,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
1222,0.112,Low,OvertimeRisk,2.1474,0,Increases Attrition Risk,NumCompaniesWorked,0.8622,3.0,Increases Attrition Risk,DailyRate,-0.5789,1238.0,Reduces Attrition Risk,Research & Development,Healthcare Representative,Male,45,Non-Travel,Life Sciences,Married,10748,23,No,3,3,2,2.666666667,1.0,0.475,0.88,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
469,0.1136,Low,OvertimeRisk,1.9646,1,Increases Attrition Risk,NumCompaniesWorked,0.7026,3.0,Increases Attrition Risk,MaritalStatus_Single,-0.6122,0.0,Reduces Attrition Risk,Research & Development,Research Scientist,Male,52,Travel_Rarely,Technical Degree,Divorced,5577,10,Yes,1,4,3,2.0,1.666666667,0.307,0.53,0.667,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
308,0.113,Low,OvertimeRisk,1.7695,0,Increases Attrition Risk,DailyRate,-0.5141,849.0,Reduces Attrition Risk,NumCompaniesWorked,0.5137,3.0,Increases Attrition Risk,Research & Development,Research Director,Female,38,Travel_Rarely,Life Sciences,Married,12061,10,No,2,1,3,1.333333333,0.666666667,0.643,0.5,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,11.0
