EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3,Department,JobRole,Gender,Age,BusinessTravel,EducationField,MaritalStatus,MonthlyIncome,YearsAtCompany,OverTime,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,EngagementScore,WellbeingScore,CareerGrowthScore,LoyaltyScore,AttritionRiskScore,RecommendationCategory,AIRecommendation,RetentionPriorityScore,AttritionProbability (%),GlobalRiskRank,DepartmentRiskRank,JobRoleRiskRank,AgeGroup,IncomeBand,CompanyTenure,YearsUntilRetirement,ReviewPriority,ExecutiveAction,RiskPercentile,HighValueEmployee,RetentionActionRequired,HRHealthScore,HealthCategory,HRPriorityIndex,HRPriorityLevel
1285,0.4889,Medium,OvertimeRisk,2.164,0,Increases Attrition Risk,StockOptionLevel,1.2058,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7342,7.0,Increases Attrition Risk,Research & Development,Research Director,Male,39,Travel_Rarely,Medical,Single,13464,4,No,3,3,3,2.666666667,1.333333333,0.694,0.4,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,49.0,48.89,381,190,9,31–40,Very High,Early,21,Annual,No Action Required,73.1,No,No,16.1,Critical,62.89,High
1286,0.5207,Medium,OvertimeRisk,2.308,0,Increases Attrition Risk,StockOptionLevel,1.1155,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5522,1.0,Reduces Attrition Risk,Sales,Sales Executive,Male,46,Non-Travel,Life Sciences,Single,7991,2,No,2,2,3,1.666666667,1.0,0.467,0.29,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",52.0,52.07,322,164,120,41–50,High,New,14,Quarterly,No Action Required,77.3,No,No,15.7,Critical,64.96,High
1287,0.3961,Medium,OvertimeRisk,2.2038,0,Increases Attrition Risk,DailyRate,-0.5505,616.0,Reduces Attrition Risk,FrequentTraveler,0.5243,0.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Female,40,Travel_Rarely,Life Sciences,Married,3377,4,No,1,3,2,2.333333333,1.0,0.476,0.5,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",40.0,39.61,537,300,94,31–40,Medium,Early,20,Annual,No Action Required,61.6,No,No,15.9,Critical,57.41,Medium
1288,0.3573,Medium,OvertimeRisk,1.9833,0,Increases Attrition Risk,NumCompaniesWorked,0.7064,5.0,Increases Attrition Risk,FrequentTraveler,0.5946,0.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,42,Travel_Rarely,Medical,Married,5538,0,No,1,2,2,2.0,0.666666667,0.583,0.0,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,36.0,35.73,607,345,40,41–50,High,New,18,Annual,No Action Required,56.3,No,No,15.7,Critical,55.16,Medium
1289,0.3155,Low,OvertimeRisk,1.9277,0,Increases Attrition Risk,NumCompaniesWorked,0.9816,2.0,Increases Attrition Risk,FrequentTraveler,0.9237,0.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,35,Non-Travel,Medical,Divorced,5762,7,No,4,2,3,2.666666667,1.0,0.466,0.44,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,32.0,31.55,686,404,39,31–40,High,Experienced,25,Annual,No Action Required,50.3,No,No,16.0,Critical,52.53,Medium
1290,0.4313,Medium,OvertimeRisk,2.0233,0,Increases Attrition Risk,FrequentTraveler,0.9015,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6989,5.0,Increases Attrition Risk,Human Resources,Human Resources,Male,38,Non-Travel,Human Resources,Divorced,2592,11,No,2,1,3,2.0,0.666666667,0.314,0.79,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,43.0,43.13,469,21,21,31–40,Low,Veteran,22,Annual,No Action Required,66.5,No,No,15.8,Critical,59.56,Medium
1291,0.4216,Medium,OvertimeRisk,1.9173,0,Increases Attrition Risk,JobRole_Laboratory Technician,0.6877,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6285,4.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,34,Travel_Frequently,Life Sciences,Married,5346,7,No,1,4,2,2.333333333,1.333333333,0.56,0.58,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,42.0,42.16,493,270,86,31–40,High,Experienced,26,Annual,No Action Required,64.8,No,No,16.0,Critical,58.9,Medium
1292,0.5028,Medium,OvertimeRisk,2.0354,0,Increases Attrition Risk,StockOptionLevel,1.2193,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6968,1.0,Increases Attrition Risk,Research & Development,Manufacturing Director,Male,37,Travel_Rarely,Medical,Single,4213,10,No,1,4,1,2.0,1.0,0.512,0.91,0.4,Retention,Understand employee expectations and strengthen long-term retention strategies.,50.0,50.28,356,172,7,31–40,Medium,Experienced,23,Quarterly,No Action Required,74.9,No,No,15.9,Critical,63.81,High
1293,0.5515,Medium,OvertimeRisk,1.928,0,Increases Attrition Risk,FrequentTraveler,0.8546,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6678,2.0,Increases Attrition Risk,Sales,Sales Executive,Male,39,Travel_Frequently,Life Sciences,Divorced,4127,2,No,4,3,3,3.333333333,1.333333333,0.539,0.25,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,55.0,55.15,283,148,106,31–40,Medium,New,21,Quarterly,No Action Required,79.9,No,No,16.2,Critical,66.61,High
1294,0.5739,Medium,OvertimeRisk,2.3628,0,Increases Attrition Risk,StockOptionLevel,1.2003,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8346,4.0,Increases Attrition Risk,Research & Development,Research Scientist,Male,43,Non-Travel,Life Sciences,Single,2438,3,No,3,1,2,2.0,0.333333333,0.359,0.38,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,57.0,57.39,251,106,54,41–50,Low,Early,17,Quarterly,No Action Required,82.3,No,No,15.7,Critical,68.15,High
1295,0.1414,Low,OvertimeRisk,1.9137,0,Increases Attrition Risk,StockOptionLevel,1.1623,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6827,3.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Male,41,Travel_Rarely,Life Sciences,Single,6870,3,No,2,2,1,1.666666667,0.333333333,0.418,0.25,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,14.0,14.14,1088,698,97,41–50,High,Early,19,Annual,No Action Required,19.3,No,No,15.6,Critical,42.24,Medium
1296,0.036,Low,OvertimeRisk,1.8352,1,Increases Attrition Risk,MaritalStatus_Single,-0.6185,0.0,Reduces Attrition Risk,JobInvolvement,-0.479,3.0,Reduces Attrition Risk,Sales,Sales Executive,Female,41,Travel_Rarely,Marketing,Divorced,10447,22,Yes,3,3,4,3.0,1.666666667,0.259,0.92,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",4.0,3.6,1333,435,321,41–50,Very High,Veteran,19,Annual,No Action Required,1.0,No,No,16.2,Critical,35.68,Low
1297,0.1762,Low,OvertimeRisk,2.1179,0,Increases Attrition Risk,StockOptionLevel,1.1216,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5551,0.571,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,30,Travel_Rarely,Medical,Single,9667,7,No,3,1,3,1.666666667,0.666666667,0.571,0.7,0.133,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",18.0,17.62,995,628,79,18–30,Very High,Experienced,30,Annual,No Action Required,26.8,No,No,15.8,Critical,44.25,Medium
1298,0.1852,Low,OvertimeRisk,1.7425,1,Increases Attrition Risk,StockOptionLevel,1.1692,0.0,Increases Attrition Risk,FrequentTraveler,0.5149,0.0,Increases Attrition Risk,Human Resources,Human Resources,Female,26,Travel_Rarely,Medical,Married,2148,5,Yes,2,4,3,2.666666667,1.666666667,0.311,0.71,0.6,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",19.0,18.52,968,43,35,18–30,Low,Early,34,Annual,No Action Required,28.8,No,No,16.1,Critical,44.67,Medium
1299,0.0557,Low,OvertimeRisk,1.771,0,Increases Attrition Risk,MaritalStatus_Single,-0.6019,0.0,Reduces Attrition Risk,NumCompaniesWorked,0.5474,4.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,46,Travel_Rarely,Medical,Married,8926,9,No,2,4,4,3.0,2.0,0.612,0.64,0.333,Retention,Understand employee expectations and strengthen long-term retention strategies.,6.0,5.57,1299,861,123,41–50,Very High,Experienced,14,Annual,No Action Required,3.5,No,No,16.4,Critical,36.78,Low
1300,0.0993,Low,OvertimeRisk,1.8258,0,Increases Attrition Risk,FrequentTraveler,0.9282,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5284,4.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,40,Travel_Rarely,Life Sciences,Divorced,6513,5,No,4,3,3,3.333333333,1.333333333,0.56,0.38,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,10.0,9.93,1195,784,104,31–40,High,Early,20,Annual,No Action Required,11.2,No,No,16.3,Critical,39.44,Low
1301,0.6416,Medium,OvertimeRisk,2.0836,0,Increases Attrition Risk,FrequentTraveler,0.8255,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5783,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,34,Travel_Rarely,Technical Degree,Married,6799,10,No,3,2,3,2.666666667,1.0,0.566,0.91,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,64.0,64.16,170,95,77,31–40,High,Experienced,26,Quarterly,No Action Required,88.2,No,No,16.1,Critical,72.06,High
1302,0.421,Medium,OvertimeRisk,1.9771,0,Increases Attrition Risk,NumCompaniesWorked,0.844,4.0,Increases Attrition Risk,FrequentTraveler,0.7974,0.0,Increases Attrition Risk,Sales,Manager,Male,58,Non-Travel,Medical,Divorced,16291,16,No,2,2,2,2.333333333,0.666666667,0.534,0.42,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,42.0,42.1,496,213,20,51–60,Very High,Veteran,2,Annual,No Action Required,64.6,No,No,15.8,Critical,58.94,Medium
1303,0.1345,Low,OvertimeRisk,1.9617,0,Increases Attrition Risk,FrequentTraveler,0.9606,0.0,Increases Attrition Risk,TotalWorkingYears,-0.5497,6.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Male,35,Travel_Rarely,Medical,Married,2705,5,No,3,2,4,1.333333333,1.333333333,0.452,0.71,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",13.0,13.45,1105,714,218,31–40,Low,Early,25,Annual,No Action Required,18.0,No,No,15.8,Critical,41.75,Medium
1304,0.1768,Low,OvertimeRisk,2.0917,1,Increases Attrition Risk,FrequentTraveler,0.8782,0.0,Increases Attrition Risk,DailyRate,-0.6155,1001.0,Reduces Attrition Risk,Research & Development,Manufacturing Director,Female,47,Travel_Rarely,Life Sciences,Divorced,10333,22,Yes,2,3,3,2.0,1.333333333,0.213,0.76,0.6,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",18.0,17.68,991,625,77,41–50,Very High,Veteran,13,Annual,No Action Required,27.1,No,No,15.9,Critical,44.25,Medium
1305,0.3044,Low,OvertimeRisk,1.7431,0,Increases Attrition Risk,FrequentTraveler,0.9528,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6001,2.0,Increases Attrition Risk,Research & Development,Healthcare Representative,Female,40,Travel_Rarely,Life Sciences,Divorced,4448,7,No,1,2,3,1.333333333,1.0,0.285,0.44,0.467,Retention,Understand employee expectations and strengthen long-term retention strategies.,30.0,30.44,703,416,49,31–40,Medium,Experienced,20,Annual,No Action Required,49.2,No,No,15.6,Critical,52.02,Medium
1306,0.2146,Low,OvertimeRisk,1.6768,0,Increases Attrition Risk,FrequentTraveler,0.9097,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7304,4.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,54,Travel_Rarely,Medical,Married,6854,7,No,4,4,2,3.0,1.333333333,0.49,0.47,0.133,Retention,Understand employee expectations and strengthen long-term retention strategies.,21.0,21.46,893,552,200,51–60,High,Experienced,6,Annual,No Action Required,34.8,No,No,16.2,Critical,46.4,Medium
1307,0.4294,Medium,OvertimeRisk,1.7584,0,Increases Attrition Risk,FrequentTraveler,0.8309,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5064,0.0,Reduces Attrition Risk,Sales,Sales Executive,Female,31,Travel_Frequently,Marketing,Married,9637,3,No,1,1,3,1.666666667,0.666666667,0.527,0.3,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",43.0,42.94,476,210,152,31–40,Very High,Early,29,Annual,No Action Required,66.1,No,No,15.7,Critical,59.48,Medium
1308,0.3995,Medium,OvertimeRisk,1.8072,0,Increases Attrition Risk,FrequentTraveler,0.9401,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6226,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,28,Travel_Rarely,Medical,Married,3591,3,No,1,3,3,2.0,1.333333333,0.644,0.75,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,40.0,39.95,533,296,131,18–30,Medium,Early,32,Annual,No Action Required,62.0,No,No,16.0,Critical,57.57,Medium
1309,0.1581,Low,OvertimeRisk,1.5559,1,Increases Attrition Risk,FrequentTraveler,0.7529,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4594,0.631,Reduces Attrition Risk,Sales,Sales Representative,Female,38,Travel_Rarely,Marketing,Married,5405,4,Yes,4,2,2,1.333333333,0.666666667,0.631,0.19,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",16.0,15.81,1032,365,75,31–40,High,Early,22,Annual,No Action Required,23.9,No,No,15.6,Critical,43.25,Medium
1310,0.6709,High,OvertimeRisk,2.1245,0,Increases Attrition Risk,StockOptionLevel,1.1627,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6002,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,26,Travel_Rarely,Medical,Single,4684,5,No,4,3,3,2.333333333,1.333333333,0.442,0.83,0.067,Retention,Understand employee expectations and strengthen long-term retention strategies.,72.0,67.09,139,81,66,18–30,Medium,Early,34,Quarterly,Manager Review,90.3,No,Yes,16.1,Critical,73.81,High
1311,0.3505,Medium,OvertimeRisk,1.9257,1,Increases Attrition Risk,NumCompaniesWorked,1.062,2.0,Increases Attrition Risk,StockOptionLevel,0.9547,0.0,Increases Attrition Risk,Research & Development,Research Director,Male,58,Travel_Frequently,Life Sciences,Married,15787,2,Yes,3,1,3,1.666666667,0.666666667,0.61,0.08,0.533,Retention,Understand employee expectations and strengthen long-term retention strategies.,35.0,35.05,616,353,21,51–60,Very High,New,2,Annual,No Action Required,55.6,No,No,15.6,Critical,54.79,Medium
1312,0.456,Medium,OvertimeRisk,2.1598,0,Increases Attrition Risk,StockOptionLevel,1.1453,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7584,1.0,Increases Attrition Risk,Research & Development,Research Scientist,Female,18,Non-Travel,Medical,Single,1514,0,No,3,2,1,2.333333333,0.333333333,0.452,0.0,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,46.0,45.6,429,227,102,18–30,Low,New,42,Annual,No Action Required,69.5,No,No,15.7,Critical,61.08,High
1313,0.2196,Low,OvertimeRisk,1.5379,0,Increases Attrition Risk,StockOptionLevel,1.4073,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5512,0.0,Reduces Attrition Risk,Human Resources,Human Resources,Male,31,Travel_Rarely,Human Resources,Married,2956,1,No,1,4,3,2.666666667,1.666666667,0.476,0.33,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",22.0,21.96,876,36,31,31–40,Medium,New,29,Annual,No Action Required,36.0,No,No,16.1,Critical,46.74,Medium
1314,0.2454,Low,OvertimeRisk,1.7835,1,Increases Attrition Risk,FrequentTraveler,0.756,0.0,Increases Attrition Risk,IncomePerJobLevel,-0.6871,2335.0,Reduces Attrition Risk,Human Resources,Human Resources,Male,29,Travel_Rarely,Human Resources,Divorced,2335,2,Yes,1,1,3,1.333333333,0.666666667,0.384,0.4,0.467,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",25.0,24.54,812,32,29,18–30,Low,New,31,Annual,No Action Required,41.0,No,No,15.6,Critical,48.48,Medium
1315,0.1035,Low,OvertimeRisk,2.0532,0,Increases Attrition Risk,FrequentTraveler,0.6831,0.0,Increases Attrition Risk,DailyRate,-0.489,589.0,Reduces Attrition Risk,Sales,Sales Executive,Female,45,Non-Travel,Life Sciences,Married,5154,8,No,3,3,4,2.333333333,1.666666667,0.567,0.73,0.267,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",10.0,10.35,1183,402,295,41–50,High,Experienced,15,Annual,No Action Required,12.0,No,No,16.1,Critical,39.77,Low
1316,0.0357,Low,OvertimeRisk,1.6455,1,Increases Attrition Risk,DailyRate,-0.6734,430.0,Reduces Attrition Risk,MaritalStatus_Single,-0.5295,0.0,Reduces Attrition Risk,Research & Development,Research Scientist,Female,36,Travel_Rarely,Other,Married,6962,1,Yes,2,4,3,3.0,1.666666667,0.679,0.06,0.4,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",4.0,3.57,1335,889,288,31–40,High,New,24,Annual,No Action Required,0.8,No,No,16.2,Critical,35.66,Low
1317,0.6795,High,OvertimeRisk,2.0696,0,Increases Attrition Risk,FrequentTraveler,0.8759,1.0,Increases Attrition Risk,NumCompaniesWorked,0.611,1.0,Increases Attrition Risk,Sales,Sales Executive,Male,43,Travel_Frequently,Life Sciences,Married,5675,7,No,4,1,3,2.333333333,0.666666667,0.475,0.88,0.267,Retention,Understand employee expectations and strengthen long-term retention strategies.,73.0,67.95,133,78,64,41–50,High,Experienced,17,Quarterly,Manager Review,90.8,No,Yes,15.9,Critical,74.41,High
1318,0.1795,Low,OvertimeRisk,2.1971,1,Increases Attrition Risk,StockOptionLevel,1.162,0.0,Increases Attrition Risk,JobSatisfaction,-0.6075,4.0,Reduces Attrition Risk,Research & Development,Laboratory Technician,Female,27,Travel_Frequently,Life Sciences,Single,2379,5,Yes,4,4,2,3.333333333,1.333333333,0.405,0.71,0.333,Maintain Engagement,"Employee currently demonstrates low attrition risk. Continue regular engagement, recognition, and career development initiatives.",18.0,17.95,985,620,193,18–30,Low,Early,33,Annual,No Action Required,27.6,No,No,16.3,Critical,44.25,Medium
1319,0.1328,Low,OvertimeRisk,1.8639,0,Increases Attrition Risk,StockOptionLevel,1.1301,0.0,Increases Attrition Risk,NumCompaniesWorked,0.813,1.0,Increases Attrition Risk,Research & Development,Laboratory Technician,Male,29,Travel_Frequently,Medical,Married,3812,11,No,4,4,4,3.0,2.0,0.314,0.92,0.2,Retention,Understand employee expectations and strengthen long-term retention strategies.,13.0,13.28,1110,719,220,18–30,Medium,Veteran,31,Annual,No Action Required,17.6,No,No,16.4,Critical,41.41,Medium
