EmployeeID,PredictedProbability,RiskLevel,Driver_1,SHAP_1,FeatureValue_1,Impact_1,Driver_2,SHAP_2,FeatureValue_2,Impact_2,Driver_3,SHAP_3,FeatureValue_3,Impact_3
1242,0.4533,Medium,OvertimeRisk,1.9925,0,Increases Attrition Risk,FrequentTraveler,0.7423,0.0,Increases Attrition Risk,NumCompaniesWorked,0.577,3.0,Increases Attrition Risk
1243,0.5581,Medium,OvertimeRisk,2.1187,0,Increases Attrition Risk,StockOptionLevel,1.2215,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6603,1.0,Increases Attrition Risk
1244,0.0757,Low,OvertimeRisk,1.9455,0,Increases Attrition Risk,NumCompaniesWorked,0.5946,4.0,Increases Attrition Risk,DailyRate,-0.5427,176.0,Reduces Attrition Risk
1245,0.4716,Medium,OvertimeRisk,2.1819,0,Increases Attrition Risk,StockOptionLevel,1.3613,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.4324,4.0,Reduces Attrition Risk
1246,0.1092,Low,OvertimeRisk,1.532,0,Increases Attrition Risk,FrequentTraveler,0.5911,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5279,0.0,Reduces Attrition Risk
1247,0.5827,Medium,OvertimeRisk,2.0458,0,Increases Attrition Risk,FrequentTraveler,0.7233,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5534,0.0,Reduces Attrition Risk
1248,0.7814,High,OvertimeRisk,2.0489,0,Increases Attrition Risk,FrequentTraveler,0.8891,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6353,1.0,Increases Attrition Risk
1249,0.6202,Medium,OvertimeRisk,2.264,0,Increases Attrition Risk,StockOptionLevel,1.2011,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5937,1.0,Increases Attrition Risk
1250,0.7783,High,OvertimeRisk,2.0415,0,Increases Attrition Risk,StockOptionLevel,1.1416,0.0,Increases Attrition Risk,FrequentTraveler,0.51,0.0,Increases Attrition Risk
1251,0.1746,Low,OvertimeRisk,2.1657,1,Increases Attrition Risk,StockOptionLevel,1.3396,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6983,8.0,Increases Attrition Risk
1252,0.2453,Low,OvertimeRisk,1.9186,0,Increases Attrition Risk,MaritalStatus_Single,-0.7012,0.0,Reduces Attrition Risk,FrequentTraveler,0.6755,0.0,Increases Attrition Risk
1253,0.0488,Low,OvertimeRisk,1.7253,1,Increases Attrition Risk,FrequentTraveler,0.7389,0.0,Increases Attrition Risk,DailyRate,-0.586,181.0,Reduces Attrition Risk
1254,0.2653,Low,OvertimeRisk,2.0559,0,Increases Attrition Risk,StockOptionLevel,1.1547,0.0,Increases Attrition Risk,Gender_Female,-0.4632,1.0,Reduces Attrition Risk
1255,0.7681,High,OvertimeRisk,2.1226,0,Increases Attrition Risk,StockOptionLevel,1.2442,0.0,Increases Attrition Risk,JobSatisfaction,-0.4772,4.0,Reduces Attrition Risk
1256,0.7281,High,OvertimeRisk,1.8976,1,Increases Attrition Risk,StockOptionLevel,1.0883,0.0,Increases Attrition Risk,Gender_Female,-0.5389,1.0,Reduces Attrition Risk
1257,0.3947,Medium,OvertimeRisk,2.0768,0,Increases Attrition Risk,DailyRate,-0.5598,594.0,Reduces Attrition Risk,FrequentTraveler,0.5544,1.0,Increases Attrition Risk
1258,0.1915,Low,OvertimeRisk,1.9692,0,Increases Attrition Risk,MaritalStatus_Single,-0.5926,0.0,Reduces Attrition Risk,IncomePerJobLevel,-0.5819,2720.33,Reduces Attrition Risk
1259,0.239,Low,OvertimeRisk,1.9296,0,Increases Attrition Risk,NumCompaniesWorked,0.6376,1.0,Increases Attrition Risk,DailyRate,-0.6148,590.0,Reduces Attrition Risk
1260,0.0585,Low,OvertimeRisk,2.1059,0,Increases Attrition Risk,NumCompaniesWorked,0.6867,3.0,Increases Attrition Risk,DailyRate,-0.6636,305.0,Reduces Attrition Risk
1261,0.6437,Medium,OvertimeRisk,2.2749,0,Increases Attrition Risk,StockOptionLevel,1.1826,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8941,2.0,Increases Attrition Risk
1262,0.2268,Low,OvertimeRisk,1.6657,1,Increases Attrition Risk,NumCompaniesWorked,0.7449,3.0,Increases Attrition Risk,DailyRate,-0.5675,833.0,Reduces Attrition Risk
1263,0.3643,Medium,OvertimeRisk,1.9455,1,Increases Attrition Risk,NumCompaniesWorked,0.8144,9.0,Increases Attrition Risk,DailyRate,-0.6764,807.0,Reduces Attrition Risk
1264,0.365,Medium,OvertimeRisk,2.0786,0,Increases Attrition Risk,FrequentTraveler,0.6051,0.0,Increases Attrition Risk,CareerGrowthScore,-0.59,0.595,Reduces Attrition Risk
1265,0.123,Low,OvertimeRisk,1.8099,0,Increases Attrition Risk,NumCompaniesWorked,0.7428,8.0,Increases Attrition Risk,DailyRate,-0.588,478.0,Reduces Attrition Risk
1266,0.1994,Low,OvertimeRisk,2.0335,0,Increases Attrition Risk,FrequentTraveler,0.8665,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6841,5.0,Increases Attrition Risk
1267,0.5062,Medium,OvertimeRisk,2.0757,0,Increases Attrition Risk,FrequentTraveler,1.0075,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6602,1.0,Increases Attrition Risk
1268,0.3186,Low,OvertimeRisk,1.9365,1,Increases Attrition Risk,FrequentTraveler,0.6284,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5535,1.0,Increases Attrition Risk
1269,0.1279,Low,OvertimeRisk,1.9383,1,Increases Attrition Risk,FrequentTraveler,0.7761,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5886,4.0,Increases Attrition Risk
1270,0.3623,Medium,OvertimeRisk,2.1565,0,Increases Attrition Risk,StockOptionLevel,1.2465,0.0,Increases Attrition Risk,JobSatisfaction,-0.564,4.0,Reduces Attrition Risk
1271,0.3428,Medium,OvertimeRisk,2.1778,0,Increases Attrition Risk,StockOptionLevel,1.1611,0.0,Increases Attrition Risk,EngagementScore,-0.5092,2.0,Reduces Attrition Risk
1272,0.7413,High,OvertimeRisk,1.9418,0,Increases Attrition Risk,StockOptionLevel,1.1804,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7524,1.0,Increases Attrition Risk
1273,0.1286,Low,OvertimeRisk,1.9428,0,Increases Attrition Risk,FrequentTraveler,0.6165,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5842,1.0,Increases Attrition Risk
1274,0.5605,Medium,OvertimeRisk,1.7227,1,Increases Attrition Risk,StockOptionLevel,1.2022,0.0,Increases Attrition Risk,NumCompaniesWorked,0.655,1.0,Increases Attrition Risk
1275,0.1028,Low,OvertimeRisk,1.7312,0,Increases Attrition Risk,FrequentTraveler,0.866,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5625,0.0,Reduces Attrition Risk
1276,0.3268,Low,OvertimeRisk,1.7922,0,Increases Attrition Risk,StockOptionLevel,1.1435,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7829,2.0,Increases Attrition Risk
1277,0.5915,Medium,OvertimeRisk,1.891,0,Increases Attrition Risk,FrequentTraveler,0.8871,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6107,1.0,Increases Attrition Risk
1278,0.1857,Low,OvertimeRisk,1.8789,1,Increases Attrition Risk,FrequentTraveler,0.8284,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6972,7.0,Increases Attrition Risk
1279,0.1869,Low,OvertimeRisk,1.8144,1,Increases Attrition Risk,NumCompaniesWorked,0.7853,7.0,Increases Attrition Risk,FrequentTraveler,0.6574,0.0,Increases Attrition Risk
1280,0.4914,Medium,OvertimeRisk,2.0013,1,Increases Attrition Risk,FrequentTraveler,1.0304,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6771,1.0,Increases Attrition Risk
1281,0.355,Medium,OvertimeRisk,1.6749,0,Increases Attrition Risk,StockOptionLevel,1.2583,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7727,2.0,Increases Attrition Risk
1282,0.6884,High,OvertimeRisk,2.3101,1,Increases Attrition Risk,StockOptionLevel,1.1624,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5782,1.0,Increases Attrition Risk
1283,0.0878,Low,OvertimeRisk,1.8357,0,Increases Attrition Risk,NumCompaniesWorked,0.6739,6.0,Increases Attrition Risk,MaritalStatus_Single,-0.6405,0.0,Reduces Attrition Risk
1284,0.213,Low,OvertimeRisk,2.0516,0,Increases Attrition Risk,NumCompaniesWorked,0.9117,1.0,Increases Attrition Risk,FrequentTraveler,0.7287,0.0,Increases Attrition Risk
1285,0.4889,Medium,OvertimeRisk,2.164,0,Increases Attrition Risk,StockOptionLevel,1.2058,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7342,7.0,Increases Attrition Risk
1286,0.5207,Medium,OvertimeRisk,2.308,0,Increases Attrition Risk,StockOptionLevel,1.1155,0.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5522,1.0,Reduces Attrition Risk
1287,0.3961,Medium,OvertimeRisk,2.2038,0,Increases Attrition Risk,DailyRate,-0.5505,616.0,Reduces Attrition Risk,FrequentTraveler,0.5243,0.0,Increases Attrition Risk
1288,0.3573,Medium,OvertimeRisk,1.9833,0,Increases Attrition Risk,NumCompaniesWorked,0.7064,5.0,Increases Attrition Risk,FrequentTraveler,0.5946,0.0,Increases Attrition Risk
1289,0.3155,Low,OvertimeRisk,1.9277,0,Increases Attrition Risk,NumCompaniesWorked,0.9816,2.0,Increases Attrition Risk,FrequentTraveler,0.9237,0.0,Increases Attrition Risk
1290,0.4313,Medium,OvertimeRisk,2.0233,0,Increases Attrition Risk,FrequentTraveler,0.9015,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6989,5.0,Increases Attrition Risk
1291,0.4216,Medium,OvertimeRisk,1.9173,0,Increases Attrition Risk,JobRole_Laboratory Technician,0.6877,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6285,4.0,Increases Attrition Risk
1292,0.5028,Medium,OvertimeRisk,2.0354,0,Increases Attrition Risk,StockOptionLevel,1.2193,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6968,1.0,Increases Attrition Risk
1293,0.5515,Medium,OvertimeRisk,1.928,0,Increases Attrition Risk,FrequentTraveler,0.8546,1.0,Increases Attrition Risk,NumCompaniesWorked,0.6678,2.0,Increases Attrition Risk
1294,0.5739,Medium,OvertimeRisk,2.3628,0,Increases Attrition Risk,StockOptionLevel,1.2003,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8346,4.0,Increases Attrition Risk
1295,0.1414,Low,OvertimeRisk,1.9137,0,Increases Attrition Risk,StockOptionLevel,1.1623,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6827,3.0,Increases Attrition Risk
1296,0.036,Low,OvertimeRisk,1.8352,1,Increases Attrition Risk,MaritalStatus_Single,-0.6185,0.0,Reduces Attrition Risk,JobInvolvement,-0.479,3.0,Reduces Attrition Risk
1297,0.1762,Low,OvertimeRisk,2.1179,0,Increases Attrition Risk,StockOptionLevel,1.1216,0.0,Increases Attrition Risk,CareerGrowthScore,-0.5551,0.571,Reduces Attrition Risk
1298,0.1852,Low,OvertimeRisk,1.7425,1,Increases Attrition Risk,StockOptionLevel,1.1692,0.0,Increases Attrition Risk,FrequentTraveler,0.5149,0.0,Increases Attrition Risk
1299,0.0557,Low,OvertimeRisk,1.771,0,Increases Attrition Risk,MaritalStatus_Single,-0.6019,0.0,Reduces Attrition Risk,NumCompaniesWorked,0.5474,4.0,Increases Attrition Risk
1300,0.0993,Low,OvertimeRisk,1.8258,0,Increases Attrition Risk,FrequentTraveler,0.9282,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5284,4.0,Increases Attrition Risk
1301,0.6416,Medium,OvertimeRisk,2.0836,0,Increases Attrition Risk,FrequentTraveler,0.8255,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5783,1.0,Increases Attrition Risk
1302,0.421,Medium,OvertimeRisk,1.9771,0,Increases Attrition Risk,NumCompaniesWorked,0.844,4.0,Increases Attrition Risk,FrequentTraveler,0.7974,0.0,Increases Attrition Risk
1303,0.1345,Low,OvertimeRisk,1.9617,0,Increases Attrition Risk,FrequentTraveler,0.9606,0.0,Increases Attrition Risk,TotalWorkingYears,-0.5497,6.0,Reduces Attrition Risk
1304,0.1768,Low,OvertimeRisk,2.0917,1,Increases Attrition Risk,FrequentTraveler,0.8782,0.0,Increases Attrition Risk,DailyRate,-0.6155,1001.0,Reduces Attrition Risk
1305,0.3044,Low,OvertimeRisk,1.7431,0,Increases Attrition Risk,FrequentTraveler,0.9528,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6001,2.0,Increases Attrition Risk
1306,0.2146,Low,OvertimeRisk,1.6768,0,Increases Attrition Risk,FrequentTraveler,0.9097,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7304,4.0,Increases Attrition Risk
1307,0.4294,Medium,OvertimeRisk,1.7584,0,Increases Attrition Risk,FrequentTraveler,0.8309,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5064,0.0,Reduces Attrition Risk
1308,0.3995,Medium,OvertimeRisk,1.8072,0,Increases Attrition Risk,FrequentTraveler,0.9401,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6226,1.0,Increases Attrition Risk
1309,0.1581,Low,OvertimeRisk,1.5559,1,Increases Attrition Risk,FrequentTraveler,0.7529,0.0,Increases Attrition Risk,CareerGrowthScore,-0.4594,0.631,Reduces Attrition Risk
1310,0.6709,High,OvertimeRisk,2.1245,0,Increases Attrition Risk,StockOptionLevel,1.1627,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6002,1.0,Increases Attrition Risk
1311,0.3505,Medium,OvertimeRisk,1.9257,1,Increases Attrition Risk,NumCompaniesWorked,1.062,2.0,Increases Attrition Risk,StockOptionLevel,0.9547,0.0,Increases Attrition Risk
1312,0.456,Medium,OvertimeRisk,2.1598,0,Increases Attrition Risk,StockOptionLevel,1.1453,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7584,1.0,Increases Attrition Risk
1313,0.2196,Low,OvertimeRisk,1.5379,0,Increases Attrition Risk,StockOptionLevel,1.4073,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5512,0.0,Reduces Attrition Risk
1314,0.2454,Low,OvertimeRisk,1.7835,1,Increases Attrition Risk,FrequentTraveler,0.756,0.0,Increases Attrition Risk,IncomePerJobLevel,-0.6871,2335.0,Reduces Attrition Risk
1315,0.1035,Low,OvertimeRisk,2.0532,0,Increases Attrition Risk,FrequentTraveler,0.6831,0.0,Increases Attrition Risk,DailyRate,-0.489,589.0,Reduces Attrition Risk
1316,0.0357,Low,OvertimeRisk,1.6455,1,Increases Attrition Risk,DailyRate,-0.6734,430.0,Reduces Attrition Risk,MaritalStatus_Single,-0.5295,0.0,Reduces Attrition Risk
1317,0.6795,High,OvertimeRisk,2.0696,0,Increases Attrition Risk,FrequentTraveler,0.8759,1.0,Increases Attrition Risk,NumCompaniesWorked,0.611,1.0,Increases Attrition Risk
1318,0.1795,Low,OvertimeRisk,2.1971,1,Increases Attrition Risk,StockOptionLevel,1.162,0.0,Increases Attrition Risk,JobSatisfaction,-0.6075,4.0,Reduces Attrition Risk
1319,0.1328,Low,OvertimeRisk,1.8639,0,Increases Attrition Risk,StockOptionLevel,1.1301,0.0,Increases Attrition Risk,NumCompaniesWorked,0.813,1.0,Increases Attrition Risk
1320,0.6663,High,OvertimeRisk,2.2153,0,Increases Attrition Risk,StockOptionLevel,1.2792,0.0,Increases Attrition Risk,JobSatisfaction,-0.7378,4.0,Reduces Attrition Risk
1321,0.4034,Medium,OvertimeRisk,2.1918,0,Increases Attrition Risk,NumCompaniesWorked,0.815,3.0,Increases Attrition Risk,FrequentTraveler,0.6219,0.0,Increases Attrition Risk
1322,0.589,Medium,OvertimeRisk,2.1781,0,Increases Attrition Risk,StockOptionLevel,1.1816,0.0,Increases Attrition Risk,JobSatisfaction,-0.5653,3.0,Reduces Attrition Risk
1323,0.1319,Low,OvertimeRisk,1.971,0,Increases Attrition Risk,NumCompaniesWorked,0.6961,3.0,Increases Attrition Risk,FrequentTraveler,0.6464,0.0,Increases Attrition Risk
1324,0.5152,Medium,OvertimeRisk,2.1505,0,Increases Attrition Risk,FrequentTraveler,0.9737,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7195,1.0,Increases Attrition Risk
1325,0.0359,Low,OvertimeRisk,1.9074,0,Increases Attrition Risk,NumCompaniesWorked,0.7155,8.0,Increases Attrition Risk,DailyRate,-0.6372,726.0,Reduces Attrition Risk
1326,0.5179,Medium,OvertimeRisk,2.3242,0,Increases Attrition Risk,StockOptionLevel,1.2159,0.0,Increases Attrition Risk,JobSatisfaction,-0.6981,3.0,Reduces Attrition Risk
1327,0.7093,High,OvertimeRisk,2.2059,1,Increases Attrition Risk,StockOptionLevel,1.2215,0.0,Increases Attrition Risk,JobSatisfaction,-0.572,2.0,Reduces Attrition Risk
1328,0.394,Medium,OvertimeRisk,1.9413,0,Increases Attrition Risk,FrequentTraveler,1.005,0.0,Increases Attrition Risk,Gender_Female,-0.5014,1.0,Reduces Attrition Risk
1329,0.3719,Medium,OvertimeRisk,1.7839,0,Increases Attrition Risk,NumCompaniesWorked,0.7409,1.0,Increases Attrition Risk,FrequentTraveler,0.6229,0.0,Increases Attrition Risk
1330,0.4839,Medium,OvertimeRisk,1.6206,0,Increases Attrition Risk,StockOptionLevel,1.3168,0.0,Increases Attrition Risk,NumCompaniesWorked,1.0162,1.0,Increases Attrition Risk
1331,0.3791,Medium,OvertimeRisk,1.9068,0,Increases Attrition Risk,StockOptionLevel,1.2268,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5841,7.0,Increases Attrition Risk
1332,0.3369,Medium,OvertimeRisk,2.0032,0,Increases Attrition Risk,StockOptionLevel,1.3913,0.0,Increases Attrition Risk,NumCompaniesWorked,0.759,4.0,Increases Attrition Risk
1333,0.6598,Medium,OvertimeRisk,2.1716,1,Increases Attrition Risk,StockOptionLevel,1.1461,0.0,Increases Attrition Risk,NumCompaniesWorked,0.9319,1.0,Increases Attrition Risk
1334,0.1061,Low,OvertimeRisk,1.7134,0,Increases Attrition Risk,MaritalStatus_Single,-0.5784,0.0,Reduces Attrition Risk,FrequentTraveler,0.5629,0.0,Increases Attrition Risk
1335,0.1457,Low,OvertimeRisk,1.8435,0,Increases Attrition Risk,FrequentTraveler,0.8005,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5117,0.0,Reduces Attrition Risk
1336,0.1165,Low,OvertimeRisk,1.9508,0,Increases Attrition Risk,FrequentTraveler,0.7468,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5704,8.0,Increases Attrition Risk
1337,0.2461,Low,OvertimeRisk,1.8445,0,Increases Attrition Risk,FrequentTraveler,0.8106,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7281,8.0,Increases Attrition Risk
1338,0.26,Low,OvertimeRisk,1.5061,0,Increases Attrition Risk,NumCompaniesWorked,0.8321,1.0,Increases Attrition Risk,DailyRate,-0.5115,1172.0,Reduces Attrition Risk
1339,0.5594,Medium,OvertimeRisk,1.7524,0,Increases Attrition Risk,StockOptionLevel,1.2088,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8459,1.0,Increases Attrition Risk
1340,0.6635,High,OvertimeRisk,2.2238,1,Increases Attrition Risk,StockOptionLevel,1.3035,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8859,1.0,Increases Attrition Risk
1341,0.1843,Low,OvertimeRisk,1.9444,1,Increases Attrition Risk,FrequentTraveler,0.834,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5785,0.0,Reduces Attrition Risk
1342,0.2192,Low,OvertimeRisk,2.1999,0,Increases Attrition Risk,NumCompaniesWorked,0.6246,1.0,Increases Attrition Risk,MaritalStatus_Single,-0.5435,0.0,Reduces Attrition Risk
1343,0.148,Low,OvertimeRisk,2.0485,1,Increases Attrition Risk,NumCompaniesWorked,0.6685,2.0,Increases Attrition Risk,MaritalStatus_Single,-0.5782,0.0,Reduces Attrition Risk
1344,0.5913,Medium,OvertimeRisk,2.0074,0,Increases Attrition Risk,StockOptionLevel,1.3834,0.0,Increases Attrition Risk,NumCompaniesWorked,0.5867,3.0,Increases Attrition Risk
1345,0.1758,Low,OvertimeRisk,1.6328,1,Increases Attrition Risk,NumCompaniesWorked,0.7339,5.0,Increases Attrition Risk,FrequentTraveler,0.5485,0.0,Increases Attrition Risk
1346,0.1406,Low,OvertimeRisk,1.8285,1,Increases Attrition Risk,StockOptionLevel,1.3166,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.5235,0.0,Reduces Attrition Risk
1347,0.0914,Low,OvertimeRisk,1.9341,0,Increases Attrition Risk,FrequentTraveler,1.0375,0.0,Increases Attrition Risk,DailyRate,-0.488,556.0,Reduces Attrition Risk
1348,0.7594,High,OvertimeRisk,2.3429,0,Increases Attrition Risk,StockOptionLevel,1.2425,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7516,1.0,Increases Attrition Risk
1349,0.5369,Medium,OvertimeRisk,2.1049,0,Increases Attrition Risk,FrequentTraveler,1.0262,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8306,2.0,Increases Attrition Risk
1350,0.1337,Low,OvertimeRisk,1.8228,1,Increases Attrition Risk,NumCompaniesWorked,0.6935,1.0,Increases Attrition Risk,DailyRate,-0.6346,482.0,Reduces Attrition Risk
1351,0.2469,Low,OvertimeRisk,2.0707,0,Increases Attrition Risk,StockOptionLevel,1.0374,0.0,Increases Attrition Risk,RelationshipSatisfaction,-0.5566,2.0,Reduces Attrition Risk
1352,0.0836,Low,OvertimeRisk,2.0066,0,Increases Attrition Risk,FrequentTraveler,0.6621,1.0,Increases Attrition Risk,DailyRate,-0.5675,117.0,Reduces Attrition Risk
1353,0.6031,Medium,OvertimeRisk,1.9757,0,Increases Attrition Risk,FrequentTraveler,0.8911,0.0,Increases Attrition Risk,NumCompaniesWorked,0.8691,2.0,Increases Attrition Risk
1354,0.4263,Medium,OvertimeRisk,2.1721,1,Increases Attrition Risk,NumCompaniesWorked,0.9186,1.0,Increases Attrition Risk,BusinessTravel_Non-Travel,-0.5578,1.0,Reduces Attrition Risk
1355,0.7603,High,OvertimeRisk,2.2451,0,Increases Attrition Risk,StockOptionLevel,1.1762,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6611,1.0,Increases Attrition Risk
1356,0.5256,Medium,OvertimeRisk,1.7763,0,Increases Attrition Risk,FrequentTraveler,0.7973,0.0,Increases Attrition Risk,NumCompaniesWorked,0.6652,2.0,Increases Attrition Risk
1357,0.2185,Low,OvertimeRisk,1.6058,0,Increases Attrition Risk,FrequentTraveler,0.7723,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.4868,0.0,Reduces Attrition Risk
1358,0.0759,Low,OvertimeRisk,1.76,0,Increases Attrition Risk,NumCompaniesWorked,0.7328,9.0,Increases Attrition Risk,MaritalStatus_Single,-0.5744,0.0,Reduces Attrition Risk
1359,0.0497,Low,OvertimeRisk,1.9545,1,Increases Attrition Risk,FrequentTraveler,0.5947,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.582,0.0,Reduces Attrition Risk
1360,0.125,Low,OvertimeRisk,1.7749,1,Increases Attrition Risk,StockOptionLevel,1.1763,0.0,Increases Attrition Risk,MaritalStatus_Single,-0.587,0.0,Reduces Attrition Risk
1361,0.1053,Low,OvertimeRisk,1.8065,0,Increases Attrition Risk,FrequentTraveler,0.8825,0.0,Increases Attrition Risk,DailyRate,-0.4969,471.0,Reduces Attrition Risk
1362,0.1223,Low,OvertimeRisk,1.9645,0,Increases Attrition Risk,FrequentTraveler,0.7758,1.0,Increases Attrition Risk,JobRole_Laboratory Technician,0.5514,1.0,Increases Attrition Risk
1363,0.4621,Medium,OvertimeRisk,1.9215,0,Increases Attrition Risk,StockOptionLevel,1.2038,0.0,Increases Attrition Risk,NumCompaniesWorked,0.7282,4.0,Increases Attrition Risk
1364,0.7909,High,OvertimeRisk,2.3255,0,Increases Attrition Risk,StockOptionLevel,1.1493,0.0,Increases Attrition Risk,JobSatisfaction,-0.5817,3.0,Reduces Attrition Risk
